Time,Variable,Value
2:38:29 PM,Accessory A Power Draw,0
2:38:29 PM,Accessory B Type,Rear Chase Light
2:38:29 PM,Accessory B State,2
2:38:29 PM,Accessory B Power Draw,20.14390076
2:38:29 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:29 PM,GPS Location,"43.07225660975964,-89.40034107771504"
2:38:29 PM,Vehicle State 1 (Drive Position),Drive
2:38:29 PM,Vehicle State 2 (Error Code),None
2:38:29 PM,Vehicle State 3 (Key State/Position),RUN
2:38:29 PM,Vehicle State 4 (Speed),21.17380244
2:38:29 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:29 PM,Vehicle State 6 (Drive Mode),Normal
2:38:29 PM,Accessory A Type,Front Light Bar
2:38:29 PM,Accessory A State,0
2:38:29 PM,Accessory A Power Draw,0
2:38:29 PM,Accessory B Type,Rear Chase Light
2:38:29 PM,Accessory B State,2
2:38:29 PM,Accessory B Power Draw,24.40484543
2:38:29 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:29 PM,GPS Location,"43.0722643873411,-89.40036645748225"
2:38:29 PM,Vehicle State 1 (Drive Position),Drive
2:38:29 PM,Vehicle State 2 (Error Code),None
2:38:29 PM,Vehicle State 3 (Key State/Position),RUN
2:38:29 PM,Vehicle State 4 (Speed),28.54878764
2:38:29 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:29 PM,Vehicle State 6 (Drive Mode),Sport
2:38:29 PM,Accessory A Type,Front Light Bar
2:38:29 PM,Accessory A State,0
2:38:29 PM,Accessory A Power Draw,0
2:38:29 PM,Accessory B Type,Rear Chase Light
2:38:29 PM,Accessory B State,2
2:38:29 PM,Accessory B Power Draw,20.31556565
2:38:29 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:29 PM,GPS Location,"43.07221584711724,-89.40032983070316"
2:38:29 PM,Vehicle State 1 (Drive Position),Drive
2:38:29 PM,Vehicle State 2 (Error Code),None
2:38:29 PM,Vehicle State 3 (Key State/Position),RUN
2:38:29 PM,Vehicle State 4 (Speed),19.72635737
2:38:29 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:29 PM,Vehicle State 6 (Drive Mode),Sport
2:38:29 PM,Accessory A Type,Front Light Bar
2:38:29 PM,Accessory A State,0
2:38:29 PM,Accessory A Power Draw,0
2:38:29 PM,Accessory B Type,Rear Chase Light
2:38:29 PM,Accessory B State,2
2:38:29 PM,Accessory B Power Draw,20.0181734
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.07222251220867,-89.40030982854299"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),7.461851306
2:38:30 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Sport
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,23.6855106
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.07218820427843,-89.40024106523119"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),24.23418645
2:38:30 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Sport
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,21.09970821
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.072192517446034,-89.40022651089167"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),5.655834331
2:38:30 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Eco
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,24.38848403
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.072176119775364,-89.40022787488229"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),7.623219444
2:38:30 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Sport
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,24.76132907
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.072173321194924,-89.40022710300902"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),1.843581638
2:38:30 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Sport
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,20.45952507
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.07217415727179,-89.40022597480461"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),0.996131738
2:38:30 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Normal
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,23.27462467
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.07215951905072,-89.40023511505431"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),7.571372993
2:38:30 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Sport
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,20.1486107
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.07210862055756,-89.40029806729568"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),31.08456915
2:38:30 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Sport
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,22.12249789
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.07211433600556,-89.40029232761583"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),2.628288645
2:38:30 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Normal
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,24.28940998
2:38:30 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:30 PM,GPS Location,"43.072115092425065,-89.40029176400371"
2:38:30 PM,Vehicle State 1 (Drive Position),Drive
2:38:30 PM,Vehicle State 2 (Error Code),None
2:38:30 PM,Vehicle State 3 (Key State/Position),RUN
2:38:30 PM,Vehicle State 4 (Speed),0.310236308
2:38:30 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:30 PM,Vehicle State 6 (Drive Mode),Eco
2:38:30 PM,Accessory A Type,Front Light Bar
2:38:30 PM,Accessory A State,0
2:38:30 PM,Accessory A Power Draw,0
2:38:30 PM,Accessory B Type,Rear Chase Light
2:38:30 PM,Accessory B State,5
2:38:30 PM,Accessory B Power Draw,22.50271787
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.07215102100953,-89.40032307717313"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),13.37386476
2:38:31 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Normal
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,22.61170927
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.07211382911552,-89.40035715298576"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),26.0478146
2:38:31 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Sport
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,24.38583395
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.07206726542646,-89.40037040546396"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),34.36747711
2:38:31 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Eco
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,22.69810322
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.07203758756543,-89.40031051876448"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),27.05638375
2:38:31 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Sport
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,20.10500098
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.07206901339531,-89.40038772148634"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),33.28432852
2:38:31 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Normal
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,22.06722722
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.07206913560394,-89.4003902072648"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),1.440025281
2:38:31 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Normal
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,20.10891806
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.072089264362404,-89.40042254762648"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),19.03229939
2:38:31 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Normal
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,21.90550625
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.072120736468456,-89.40045013456673"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),14.2535391
2:38:31 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Normal
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,23.08889824
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.072128545678225,-89.40046255450433"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),5.61315751
2:38:31 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Eco
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,20.35619808
2:38:31 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:31 PM,GPS Location,"43.072077342056794,-89.40039885111949"
2:38:31 PM,Vehicle State 1 (Drive Position),Drive
2:38:31 PM,Vehicle State 2 (Error Code),None
2:38:31 PM,Vehicle State 3 (Key State/Position),RUN
2:38:31 PM,Vehicle State 4 (Speed),34.53317908
2:38:31 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:31 PM,Vehicle State 6 (Drive Mode),Eco
2:38:31 PM,Accessory A Type,Front Light Bar
2:38:31 PM,Accessory A State,0
2:38:31 PM,Accessory A Power Draw,0
2:38:31 PM,Accessory B Type,Rear Chase Light
2:38:31 PM,Accessory B State,5
2:38:31 PM,Accessory B Power Draw,20.35614979
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.072114926640864,-89.40042611508404"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),18.0113611
2:38:32 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Normal
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,21.10370373
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.07214629769461,-89.40038832748697"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),16.22422976
2:38:32 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Sport
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,20.32688724
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.07215742570225,-89.40038724997164"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),4.098492096
2:38:32 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Sport
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,22.53115222
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.07209172821098,-89.4003621192366"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),28.05603874
2:38:32 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Sport
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,20.04044415
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.07211097540358,-89.40037568258163"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),12.59040004
2:38:32 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Normal
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,24.28781618
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.072030811855306,-89.40045616095884"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),31.15815451
2:38:32 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Normal
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,20.30557313
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.07201936754414,-89.40042768776978"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),12.46083264
2:38:32 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Normal
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,21.70094748
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.07200590978102,-89.40041839004758"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),6.281964306
2:38:32 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Sport
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,22.15702397
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.071978857205664,-89.40044868171294"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),12.45909063
2:38:32 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Eco
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,23.08265164
2:38:32 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:32 PM,GPS Location,"43.07196664066101,-89.40046656984939"
2:38:32 PM,Vehicle State 1 (Drive Position),Drive
2:38:32 PM,Vehicle State 2 (Error Code),None
2:38:32 PM,Vehicle State 3 (Key State/Position),RUN
2:38:32 PM,Vehicle State 4 (Speed),19.33339516
2:38:32 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:32 PM,Vehicle State 6 (Drive Mode),Eco
2:38:32 PM,Accessory A Type,Front Light Bar
2:38:32 PM,Accessory A State,0
2:38:32 PM,Accessory A Power Draw,0
2:38:32 PM,Accessory B Type,Rear Chase Light
2:38:32 PM,Accessory B State,5
2:38:32 PM,Accessory B Power Draw,20.02773886
2:38:33 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:33 PM,GPS Location,"43.071994065284805,-89.40044329681645"
2:38:33 PM,Vehicle State 1 (Drive Position),Drive
2:38:33 PM,Vehicle State 2 (Error Code),None
2:38:33 PM,Vehicle State 3 (Key State/Position),RUN
2:38:33 PM,Vehicle State 4 (Speed),20.16299488
2:38:33 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:33 PM,Vehicle State 6 (Drive Mode),Normal
2:38:33 PM,Accessory A Type,Front Light Bar
2:38:33 PM,Accessory A State,0
