Time,Variable,Value
10:39:58 AM,Vehicle State 2 (Error Code),None
10:39:58 AM,Vehicle State 3 (Key State/Position),RUN
10:39:58 AM,Vehicle State 4 (Speed),12.347777286629666
10:39:58 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:58 AM,Vehicle State 6 (Drive Mode),Normal
10:39:58 AM,Accessory A Type,Front Winch
10:39:58 AM,Accessory A State,Retracted
10:39:58 AM,Accessory A Power,0
10:39:58 AM,Accessory B Type,Audio System
10:39:58 AM,Accessory B Volume,37.04333186
10:39:58 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:58 AM,GPS Location,"43.073693031492134,-89.4014161601985"
10:39:58 AM,Vehicle State 1 (Drive Position),Drive
10:39:58 AM,Vehicle State 2 (Error Code),None
10:39:58 AM,Vehicle State 3 (Key State/Position),RUN
10:39:58 AM,Vehicle State 4 (Speed),14.587668255719425
10:39:58 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:58 AM,Vehicle State 6 (Drive Mode),Eco
10:39:58 AM,Accessory A Type,Front Winch
10:39:58 AM,Accessory A State,Retracted
10:39:58 AM,Accessory A Power,0
10:39:58 AM,Accessory B Type,Audio System
10:39:58 AM,Accessory B Volume,43.76300476715828
10:39:58 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:58 AM,GPS Location,"43.07360512861915,-89.40140709999235"
10:39:58 AM,Vehicle State 1 (Drive Position),Drive
10:39:58 AM,Vehicle State 2 (Error Code),None
10:39:58 AM,Vehicle State 3 (Key State/Position),RUN
10:39:58 AM,Vehicle State 4 (Speed),31.11946233248486
10:39:58 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:58 AM,Vehicle State 6 (Drive Mode),Eco
10:39:58 AM,Accessory A Type,Front Winch
10:39:58 AM,Accessory A State,Retracted
10:39:58 AM,Accessory A Power,0
10:39:58 AM,Accessory B Type,Audio System
10:39:58 AM,Accessory B Volume,93.35838699745459
10:39:58 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:58 AM,GPS Location,"43.07355795660254,-89.40136253161374"
10:39:58 AM,Vehicle State 1 (Drive Position),Drive
10:39:58 AM,Vehicle State 2 (Error Code),None
10:39:58 AM,Vehicle State 3 (Key State/Position),RUN
10:39:58 AM,Vehicle State 4 (Speed),34.03612444496975
10:39:58 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:58 AM,Vehicle State 6 (Drive Mode),Sport
10:39:58 AM,Accessory A Type,Front Winch
10:39:58 AM,Accessory A State,Retracted
10:39:58 AM,Accessory A Power,0
10:39:58 AM,Accessory B Type,Audio System
10:39:58 AM,Accessory B Volume,100
10:39:58 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:58 AM,GPS Location,"43.07362178009188,-89.40135365534685"
10:39:58 AM,Vehicle State 1 (Drive Position),Drive
10:39:58 AM,Vehicle State 2 (Error Code),None
10:39:58 AM,Vehicle State 3 (Key State/Position),RUN
10:39:58 AM,Vehicle State 4 (Speed),30.18292132710255
10:39:58 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:58 AM,Vehicle State 6 (Drive Mode),Normal
10:39:58 AM,Accessory A Type,Front Winch
10:39:58 AM,Accessory A State,Retracted
10:39:58 AM,Accessory A Power,0
10:39:58 AM,Accessory B Type,Audio System
10:39:58 AM,Accessory B Volume,90.54876398130766
10:39:58 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:58 AM,GPS Location,"43.073619880789664,-89.40136670998712"
10:39:58 AM,Vehicle State 1 (Drive Position),Drive
10:39:58 AM,Vehicle State 2 (Error Code),None
10:39:58 AM,Vehicle State 3 (Key State/Position),RUN
10:39:58 AM,Vehicle State 4 (Speed),8.212637255218876
10:39:58 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:58 AM,Vehicle State 6 (Drive Mode),Eco
10:39:58 AM,Accessory A Type,Front Winch
10:39:58 AM,Accessory A State,Retracted
10:39:58 AM,Accessory A Power,0
10:39:58 AM,Accessory B Type,Audio System
10:39:58 AM,Accessory B Volume,24.63791176565663
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.07366522435694,-89.40131391067084"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),26.496427754311714
10:39:59 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Normal
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,79.48928326293515
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.07369098004712,-89.40130804293928"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),9.424057916273856
10:39:59 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Sport
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,28.27217374882157
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.07368519213682,-89.40131936488537"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),6.513182095308675
10:39:59 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Eco
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,19.539546285926026
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.07375710371658,-89.40124860352533"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),33.27805321476046
10:39:59 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Eco
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,99.83415964428139
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.07377246409283,-89.4012742767841"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),12.90320766579046
10:39:59 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Sport
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,38.709622997371376
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.07378284468647,-89.40129162294332"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),12.576676034046294
10:39:59 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Normal
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,37.73002810213888
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.07371928496388,-89.40129397111897"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),22.77293640920103
10:39:59 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Sport
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,68.31880922760308
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.073751315794226,-89.40123141847776"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),28.520289811728794
10:39:59 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Sport
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,85.56086943518639
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.07373567252318,-89.40124679177127"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),9.097880335565156
10:39:59 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Sport
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,27.293641006695466
10:39:59 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:59 AM,GPS Location,"43.07369309215137,-89.40117144552906"
10:39:59 AM,Vehicle State 1 (Drive Position),Drive
10:39:59 AM,Vehicle State 2 (Error Code),None
10:39:59 AM,Vehicle State 3 (Key State/Position),RUN
10:39:59 AM,Vehicle State 4 (Speed),33.15518898126237
10:39:59 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:59 AM,Vehicle State 6 (Drive Mode),Sport
10:39:59 AM,Accessory A Type,Front Winch
10:39:59 AM,Accessory A State,Retracted
10:39:59 AM,Accessory A Power,0
10:39:59 AM,Accessory B Type,Audio System
10:39:59 AM,Accessory B Volume,99.46556694378711
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.07374468292423,-89.4011189522826"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),30.952620974437313
10:40:00 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Normal
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,92.85786292331194
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.073728169449915,-89.40110699685468"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),19.857348206095434
10:40:00 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Normal
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,59.57204462
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.07371097341977,-89.40109850266914"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),10.40223217364564
10:40:00 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Sport
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,31.20669652093692
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.07371249363346,-89.40109267769438"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),6.113326774557162
10:40:00 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Sport
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,18.339980323671487
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.073741685029184,-89.40101994237358"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),26.720574740681197
10:40:00 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Eco
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,80.16172422204359
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.07370312628978,-89.40103844120115"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),13.877614771976528
10:40:00 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Sport
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,41.63284431592959
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.07370138389577,-89.40103889402288"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),1.5006983018864029
10:40:00 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Eco
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,4.502094905659209
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.07378446240454,-89.40100280266259"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),32.09153506762416
10:40:00 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Eco
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,96.27460520287246
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.0737857391179,-89.40095758548397"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),18.822681621205387
10:40:00 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Normal
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,56.46804486361616
10:40:00 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:00 AM,GPS Location,"43.073783996797495,-89.40095789155475"
10:40:00 AM,Vehicle State 1 (Drive Position),Drive
10:40:00 AM,Vehicle State 2 (Error Code),None
10:40:00 AM,Vehicle State 3 (Key State/Position),RUN
10:40:00 AM,Vehicle State 4 (Speed),1.3441957428992017
10:40:00 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:00 AM,Vehicle State 6 (Drive Mode),Sport
10:40:00 AM,Accessory A Type,Front Winch
10:40:00 AM,Accessory A State,Retracted
10:40:00 AM,Accessory A Power,0
10:40:00 AM,Accessory B Type,Audio System
10:40:00 AM,Accessory B Volume,4.032587228697605
10:40:01 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:01 AM,GPS Location,"43.07379245827125,-89.40096296151074"
10:40:01 AM,Vehicle State 1 (Drive Position),Drive
10:40:01 AM,Vehicle State 2 (Error Code),None
10:40:01 AM,Vehicle State 3 (Key State/Position),RUN
10:40:01 AM,Vehicle State 4 (Speed),16.95987194849077
10:40:01 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:01 AM,Vehicle State 6 (Drive Mode),Normal
10:40:01 AM,Accessory A Type,Front Winch
10:40:01 AM,Accessory A State,Retracted
10:40:01 AM,Accessory A Power,0
10:40:01 AM,Accessory B Type,Audio System
10:40:01 AM,Accessory B Volume,50.87961585
10:40:01 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:01 AM,GPS Location,"43.07385223927351,-89.40090238445566"
10:40:01 AM,Vehicle State 1 (Drive Position),Drive
10:40:01 AM,Vehicle State 2 (Error Code),None
10:40:01 AM,Vehicle State 3 (Key State/Position),RUN
10:40:01 AM,Vehicle State 4 (Speed),33.061127373149645
10:40:01 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:01 AM,Vehicle State 6 (Drive Mode),Normal
10:40:01 AM,Accessory A Type,Front Winch
10:40:01 AM,Accessory A State,Retracted
10:40:01 AM,Accessory A Power,0
10:40:01 AM,Accessory B Type,Audio System
10:40:01 AM,Accessory B Volume,99.18338211944894
10:40:01 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:01 AM,GPS Location,"43.07381885260529,-89.40083874883655"
10:40:01 AM,Vehicle State 1 (Drive Position),Drive
10:40:01 AM,Vehicle State 2 (Error Code),None
10:40:01 AM,Vehicle State 3 (Key State/Position),RUN
10:40:01 AM,Vehicle State 4 (Speed),26.682341635686434
10:40:01 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:01 AM,Vehicle State 6 (Drive Mode),Normal
10:40:01 AM,Accessory A Type,Front Winch
10:40:01 AM,Accessory A State,Retracted
10:40:01 AM,Accessory A Power,0
10:40:01 AM,Accessory B Type,Audio System
10:40:01 AM,Accessory B Volume,80.04702491
10:40:01 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:01 AM,GPS Location,"43.07377351041033,-89.40084985852145"
10:40:01 AM,Vehicle State 1 (Drive Position),Drive
10:40:01 AM,Vehicle State 2 (Error Code),None
10:40:01 AM,Vehicle State 3 (Key State/Position),RUN
10:40:01 AM,Vehicle State 4 (Speed),16.34758543062912
10:40:01 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:01 AM,Vehicle State 6 (Drive Mode),Sport
10:40:01 AM,Accessory A Type,Front Winch
10:40:01 AM,Accessory A State,Retracted
10:40:01 AM,Accessory A Power,0
10:40:01 AM,Accessory B Type,Audio System
10:40:01 AM,Accessory B Volume,49.04275629188736
10:40:01 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:01 AM,GPS Location,"43.073718480083805,-89.40085659366116"
10:40:01 AM,Vehicle State 1 (Drive Position),Drive
10:40:01 AM,Vehicle State 2 (Error Code),None
10:40:01 AM,Vehicle State 3 (Key State/Position),RUN
10:40:01 AM,Vehicle State 4 (Speed),22.85499044914336
10:40:01 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:01 AM,Vehicle State 6 (Drive Mode),Normal
10:40:01 AM,Accessory A Type,Front Winch
10:40:01 AM,Accessory A State,Retracted
10:40:01 AM,Accessory A Power,0
10:40:01 AM,Accessory B Type,Audio System
10:40:01 AM,Accessory B Volume,68.56497134743009
10:40:01 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:01 AM,GPS Location,"43.07379107347742,-89.40084000331477"
10:40:01 AM,Vehicle State 1 (Drive Position),Drive
10:40:01 AM,Vehicle State 2 (Error Code),None
10:40:01 AM,Vehicle State 3 (Key State/Position),RUN
10:40:01 AM,Vehicle State 4 (Speed),29.59996976431516
10:40:01 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:01 AM,Vehicle State 6 (Drive Mode),Normal
10:40:01 AM,Accessory A Type,Front Winch
10:40:01 AM,Accessory A State,Retracted
10:40:01 AM,Accessory A Power,0
10:40:01 AM,Accessory B Type,Audio System
10:40:01 AM,Accessory B Volume,88.79990929294547
10:40:01 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:01 AM,GPS Location,"43.07383084703661,-89.400803880569"
10:40:01 AM,Vehicle State 1 (Drive Position),Drive
10:40:01 AM,Vehicle State 2 (Error Code),None
10:40:01 AM,Vehicle State 3 (Key State/Position),RUN
10:40:01 AM,Vehicle State 4 (Speed),16.239637951292515
10:40:01 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:01 AM,Vehicle State 6 (Drive Mode),Normal
10:40:01 AM,Accessory A Type,Front Winch
10:40:01 AM,Accessory A State,Retracted
10:40:01 AM,Accessory A Power,0
10:40:01 AM,Accessory B Type,Audio System
10:40:01 AM,Accessory B Volume,48.718913853877545
10:40:01 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:01 AM,GPS Location,"43.07386010998143,-89.40076274548244"
10:40:01 AM,Vehicle State 1 (Drive Position),Drive
10:40:01 AM,Vehicle State 2 (Error Code),None
10:40:01 AM,Vehicle State 3 (Key State/Position),RUN
10:40:01 AM,Vehicle State 4 (Speed),33.85822044204797
10:40:01 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:01 AM,Vehicle State 6 (Drive Mode),Sport
10:40:01 AM,Accessory A Type,Front Winch
10:40:01 AM,Accessory A State,Retracted
